id_cliente,Nombre,Apellido,Direccion,Telefono,Tarjeta,Edad,Salario,Genero,id_pais
4115,Rosario,Paul,4659 Hill Haven Drive,7988882132,6.45616E+15,30,20000,F,11
4116,John,Flores,2769 Eastland Avenue,3876317300,4.80132E+15,69,20000,M,11
4117,Kyle,Hilley,1169 Lyon Avenue,8726914112,6.71816E+15,27,60000,M,11
4118,Linda,Wallace,1016 Cameron Road,2741783120,1.83675E+15,27,60000,F,11
4119,Brittany,Bowen,4995 Parkway Street,6730395420,9.16444E+15,46,80000,F,11
4120,John,Templin,720 Arbor Court,2624686466,2.94464E+15,88,20000,M,11
4121,James,Mathews,2613 Orphan Road,9141766746,2.34685E+15,83,40000,M,11
4122,Carter,Mercer,2041 Richison Drive,6353037525,4.44022E+15,75,20000,M,11
4123,Don,Russo,2797 Bubby Drive,7012234396,5.07089E+15,32,60000,M,11
4124,David,Jackson,315 Heritage Road,7273083330,3.33038E+15,21,20000,M,11
4125,Robert,Terrell,2272 Wescam Court,6321354489,9.39121E+15,81,80000,M,11
4126,Dorothy,Sales,4583 Rocket Drive,6987034816,3.93565E+15,53,80000,F,11
4127,Ryan,Haynes,2549 Charla Lane,4626112573,2.10204E+15,24,100000,M,11
4128,Elizabeth,Stone,526 Hood Avenue,2247149982,8.55037E+15,68,20000,F,11
4129,Lashay,Godwin,722 Graystone Lakes,9641022298,6.67371E+15,22,100000,F,11
4130,Samuel,Foster,720 Millbrook Road,5652456462,5.7223E+15,23,40000,M,11
4131,Justin,Hill,2936 Quincy Street,2945534655,8.1031E+15,29,20000,M,11
4132,Rebecca,Bowens,4035 Southside Lane,6214393169,9.05865E+15,71,100000,F,11
4133,Kenneth,Reddin,744 Cambridge Place,6151649347,9.3482E+15,18,80000,M,11
4134,Catherine,Stacy,2897 Thrash Trail,8207401780,1.79262E+15,59,100000,F,11
4135,Reginald,Evans,3115 Pinnickinick Street,9906970748,1.89316E+15,89,60000,M,11
4136,Horace,Ivey,205 Gorby Lane,4117609183,4.62114E+15,74,20000,M,11
4137,James,Nugent,296 Timbercrest Road,8382630072,4.91366E+15,51,40000,M,11
4138,Hugh,Seward,643 Scheuvront Drive,3419786341,9.89434E+15,47,100000,M,11
4139,John,Kelly,4415 Pinnickinnick Street,2197310850,7.53795E+15,48,60000,M,11
4140,Alejandro,Helmick,2789 Freshour Circle,6335253633,7.73543E+15,69,80000,M,11
4141,Natalia,Clark,3440 Lawman Avenue,6963767524,3.95237E+15,89,80000,F,11
4142,Sally,Donovan,1666 Coplin Avenue,5923881271,5.42561E+15,68,20000,F,11
4143,Fred,Turner,2358 Lyndon Street,3881245096,7.27865E+15,79,60000,M,11
4144,Joshua,Townes,634 Norma Lane,3543089199,4.88561E+15,72,100000,M,11
4145,Amber,Jandreau,935 Nickel Road,2193794390,4.63705E+15,71,60000,F,11
4146,Ken,Torbett,858 Point Street,3832483064,6.16593E+15,60,60000,M,11
4147,Ruth,Young,3600 Nelm Street,8800381519,4.32068E+15,39,80000,F,11
4148,Jenifer,Green,2317 Middleville Road,2196955512,3.75968E+15,80,80000,F,11
4149,Bill,Lee,4468 Sunrise Road,5842560650,5.01969E+15,24,60000,M,11
4150,Bernie,Smithson,4790 Ersel Street,8663357074,6.73699E+15,20,40000,M,11
4151,Arthur,Manley,4171 Park Street,5889308489,6.56075E+15,23,80000,M,11
4152,Kelvin,Cain,1718 Philadelphia Avenue,8446244052,4.89542E+15,47,60000,M,11
4153,Jennifer,Hand,2975 Primrose Lane,5787743213,8.14718E+15,20,100000,F,11
4154,Joseph,Frazier,1885 Still Street,9284265864,1.87796E+15,67,20000,M,11
4155,Michele,Croteau,1929 Stoneybrook Road,9654716542,3.12111E+15,71,20000,F,11
4156,Karen,Harris,4089 Bassell Avenue,1378301735,2.41465E+15,73,40000,F,11
4157,Marilyn,Hoy,4807 Glenwood Avenue,5843456168,5.13622E+15,36,40000,F,11
4158,Patrick,Makin,1473 Clifford Street,3334697430,6.05482E+15,26,60000,M,11
4159,Lonnie,Brosnan,4766 Columbia Boulevard,9588822789,1.53293E+15,28,60000,F,11
4160,Bernice,Eickhoff,1489 Russell Street,7484202009,6.19117E+15,22,60000,F,11
4161,Larry,Brown,367 Dye Street,1058352215,4.45447E+15,28,20000,M,11
4162,Altagracia,Evans,3140 Water Street,6276403708,9.83378E+15,54,20000,F,11
4163,Angela,Bronstein,716 Hewes Avenue,2058819631,7.77863E+15,86,40000,F,11
4164,Shane,Frye,3658 Glen Falls Road,4424327864,5.93045E+15,25,100000,F,11
4165,Richard,Berry,2574 Joy Lane,6309313286,3.96418E+15,24,40000,M,11
4166,Joseph,Thomas,974 Glen Falls Road,8200584644,8.50581E+15,55,20000,M,11
4167,Angela,Carson,766 Chipmunk Lane,1185149074,8.36123E+15,67,40000,F,11
4168,Carla,Wolfe,2387 Rosewood Court,2759130428,9.19808E+15,78,80000,F,11
4169,Daniel,Martel,1460 Locust Street,3193919229,7.31548E+15,48,40000,M,11
4170,Ruth,Swope,2718 Franklin Avenue,6867807306,6.15349E+15,43,60000,F,11
4171,Jean,Thomas,2228 North Street,6222707066,1.55147E+15,70,40000,M,11
4172,John,Sanders,932 Lucy Lane,6995473326,3.77934E+15,84,80000,M,11
4173,Leon,Grow,1581 Bastin Drive,6224080093,4.25521E+15,33,80000,M,11
4174,Raymond,Dugan,4577 Cross Street,6870170407,6.83382E+15,83,20000,M,11
4175,Jacqueline,Parker,2002 Bryan Street,6411974295,6.85319E+15,23,20000,F,11
4176,Nicholas,Speier,751 Cunningham Court,2115456562,3.43288E+15,66,20000,M,11
4177,Alene,Woodfin,1563 Bates Brothers Road,5565126884,2.85657E+15,49,40000,F,11
4178,Sheila,Torres,285 Black Oak Hollow Road,9372088629,5.48953E+15,53,100000,F,11
4179,Waldo,Schmidt,3299 Nixon Avenue,9539580608,7.50345E+15,60,80000,M,11
4180,Kelly,Davis,3032 Shady Pines Drive,1628128864,2.00851E+15,72,60000,M,11
4181,Susie,Seery,3433 Glory Road,2910926988,7.38414E+15,41,60000,F,11
4182,Cody,Garrett,2298 Lodgeville Road,5932501245,7.06416E+15,73,20000,M,11
4183,Geraldine,Campbell,4242 Hillview Drive,9054557502,6.85704E+15,79,20000,F,11
4184,Darryl,Lehr,2399 Walnut Street,1844485956,3.69611E+15,54,80000,M,11
4185,Greg,Henriquez,3528 Rodney Street,8107294854,5.83766E+15,21,80000,M,11
4186,Sandra,Deal,1023 Tanglewood Road,2330940247,7.21184E+15,29,100000,F,11
4187,Barbara,Daniels,3778 Grand Avenue,6768338942,3.7558E+15,28,60000,F,11
4188,Allen,Valencia,1427 Mill Street,6080808415,6.64628E+15,18,20000,M,11
4189,Ivan,Gurley,2150 Prospect Street,6267575033,6.55203E+15,54,60000,M,11
4190,Robin,Gaither,2816 West Side Avenue,4126394352,6.12211E+15,72,20000,F,11
4191,Freeman,Wood,3048 Tail Ends Road,7642652865,6.07406E+15,31,80000,M,11
4192,Bryan,Barnes,2707 Dancing Dove Lane,5641754038,4.85239E+15,65,100000,M,11
4193,Jennie,Davies,4513 Levy Court,5821712531,7.62165E+15,28,60000,F,11
4194,Anthony,Pipkin,4045 Kooter Lane,4654103373,4.52034E+15,46,40000,M,11
4195,Tina,Heise,1929 Cost Avenue,1449642799,3.16199E+15,18,40000,F,11
4196,Adam,Soukup,4752 Bluff Street,2800360251,7.74693E+15,47,40000,M,11
4197,Vicky,Gould,3496 New York Avenue,5102998536,3.04148E+15,44,20000,F,11
4198,Aimee,Albarado,1088 Hog Camp Road,6600013856,9.10724E+15,34,20000,F,11
4199,Chris,Veilleux,4524 Woodstock Drive,1405011478,9.23229E+15,65,40000,M,11
4200,Richard,Montes,3143 Brooke Street,1513115159,4.93204E+15,21,100000,M,11
4201,Mary,Walters,3539 Locust View Drive,5588756626,2.7984E+15,43,80000,F,11
4202,Theresa,Keim,3860 Jerome Avenue,4732347371,4.56027E+15,66,100000,F,11
4203,Gary,Murillo,1157 Marion Drive,2836497331,5.56765E+15,41,80000,M,11
4204,Melissa,Burr,4123 Crummit Lane,1492966157,1.28605E+15,29,20000,F,11
4205,Elmo,Plunkett,272 Stonecoal Road,4280940797,8.55898E+15,25,60000,M,11
4206,Christopher,Canaday,1020 Philadelphia Avenue,8751265389,2.88956E+15,31,20000,M,11
4207,Alberta,Davis,4820 Willow Greene Drive,8849780349,6.44113E+15,79,100000,F,11
4208,Larry,Mosley,2758 Cardinal Lane,4140343386,4.22178E+15,55,80000,M,11
4209,Joyce,Johnson,4940 Heavens Way,1465139919,9.36785E+15,42,80000,F,11
4210,Stevie,McHenry,270 College Street,7361280431,3.58905E+15,84,100000,M,11
4211,Dorothy,Smith,2673 Golf Course Drive,9810070814,6.92353E+15,79,100000,F,11
4212,Tyler,Dennis,2592 Dogwood Lane,6101836862,4.9762E+15,70,20000,M,11
4213,Lawrence,Thorpe,2735 Masonic Drive,1341734404,3.39261E+15,42,40000,M,11
4214,Sam,Bosarge,4857 Willison Street,5957959264,8.86577E+15,26,60000,M,11
4215,William,Levron,708 Gateway Road,4776554760,6.73017E+15,64,100000,M,11
4216,Joyce,Poisson,4626 Moore Avenue,4567396503,6.13168E+15,25,100000,F,11
4217,William,Hodges,2863 Pyramid Valley Road,7079844092,5.85118E+15,63,60000,M,11
4218,Vincent,Brown,1287 Lighthouse Drive,5066935129,9.28755E+15,70,60000,M,11
4219,Francis,Lopez,3198 Bagwell Avenue,3269411817,9.4418E+15,69,60000,M,11
4220,Sheila,Obryan,4196 Mount Tabor,3640103358,1.00946E+15,76,40000,F,11
4221,Brian,Lee,1172 Scheuvront Drive,5094705452,1.16434E+15,27,60000,M,11
4222,William,Rhea,2958 Dale Avenue,1248049222,1.23821E+15,34,20000,M,11
4223,Wilmer,Shaw,1346 Green Avenue,3188232364,7.06221E+15,42,20000,M,11
4224,Gregory,Nelms,75 Peck Court,6800021795,7.36374E+15,51,20000,M,11
4225,Magdalena,Hamilton,2872 Polk Street,9169367917,8.79766E+15,80,80000,F,11
4226,Daniel,Brookshire,1424 Corbin Branch Road,4218888566,3.04618E+15,77,40000,M,11
4227,Ethel,Regan,334 Woodland Terrace,4019812460,5.93066E+15,71,80000,F,11
4228,Elizabeth,Jefferson,1419 Peck Street,6783898299,6.80756E+15,21,20000,F,11
4229,Jason,Perrodin,2016 Valley Lane,7767220410,5.50921E+15,51,60000,M,11
4230,Yvonne,Gonzales,75 Breezewood Court,8953292386,3.74686E+15,71,40000,F,11
4231,Rafael,Porter,653 Jenna Lane,6128874841,9.76091E+15,39,100000,M,11
4232,Carla,Gonzalez,2776 Kelly Drive,6814773412,1.31959E+15,80,60000,F,11
4233,Ida,Zito,4765 Despard Street,4456164751,9.61008E+15,36,60000,F,11
4234,Bobby,Carr,1711 Clousson Road,3406496456,1.93432E+15,30,40000,M,11
4235,Kenneth,Riojas,4202 Devils Hill Road,5751502034,4.67278E+15,69,60000,M,11
4236,Cortney,Walker,3476 Clark Street,2059243320,6.94376E+15,47,40000,F,11
4237,Lacy,Betancourt,824 Davis Street,9871760682,7.37341E+15,40,80000,F,11
4238,Rogelio,Gore,2682 Liberty Avenue,4641512967,3.05114E+15,69,80000,M,11
4239,Willie,Jackson,166 Watson Lane,1535014176,8.03633E+15,27,20000,M,11
4240,David,Minnick,3821 Abner Road,8371199897,5.46415E+15,49,20000,M,11
4241,Orlando,Villa,2842 Whiteman Street,6708093540,8.82804E+15,48,80000,M,11
4242,Robert,Johnson,3381 Findley Avenue,5254791144,1.89447E+15,82,100000,M,11
4243,Alice,McMurray,2873 Spruce Drive,1381252848,5.42053E+15,82,20000,F,11
4244,Daniel,Johnson,4439 Bell Street,4590760384,5.28019E+15,57,80000,M,11
4245,Jason,Bailey,966 Owen Lane,8732922177,5.37125E+15,61,40000,M,11
4246,Donald,Williams,2633 Rainbow Road,9776587835,2.11094E+15,70,100000,M,11
4247,Kathleen,Grant,3595 Nuzum Court,3477101032,7.49501E+15,76,20000,F,11
4248,Alfredo,Glennon,4150 Saint Francis Way,9340447959,6.50435E+15,20,40000,M,11
4249,Ashley,Palmer,2578 Wilson Avenue,4362026301,4.79283E+15,52,80000,F,11
4250,Grace,Hillman,347 Dola Mine Road,9730268922,7.72165E+15,62,40000,F,11
4251,Alice,Williams,2103 Stadium Drive,2537493512,4.91961E+15,63,40000,F,11
4252,Sandra,Wallace,4811 Horseshoe Lane,7617795346,5.72741E+15,51,100000,F,11
4253,Teresa,Smith,4130 Maple Court,5008857098,3.06369E+15,69,20000,F,11
4254,Damon,Metzinger,3885 Quilly Lane,7054371874,7.69116E+15,19,40000,M,11
4255,Tamar,Freeman,439 Cherry Tree Drive,9489338810,8.98364E+15,33,20000,F,11
4256,Robert,Pollard,3724 River Road,7929837160,1.77586E+15,55,60000,M,11
4257,Jacques,Kyle,2982 Rose Street,9499157782,2.55443E+15,82,80000,M,11
4258,Dorothy,Willis,1009 Hewes Avenue,6984389223,1.64413E+15,21,80000,F,11
4259,Michael,Noel,4176 Kembery Drive,1374575777,5.55334E+15,25,20000,M,11
4260,Dennis,Breland,1125 Fannie Street,5188590571,3.1102E+15,52,80000,M,11
4261,Shannon,Johnson,2118 Terra Street,2114770038,7.07098E+15,56,20000,M,11
4262,Jennifer,Canales,3282 Stewart Street,5936764650,8.83454E+15,89,80000,F,11
4263,Christopher,Madison,3204 Lake Forest Drive,2417307796,2.36657E+15,72,80000,M,11
4264,Anthony,Sherman,2318 Gordon Street,6422478953,8.39069E+15,85,80000,M,11
4265,Sandra,Terry,373 Young Road,9091947777,5.83637E+15,42,100000,F,11
4266,Lena,Warren,1174 Irish Lane,3779572569,1.99332E+15,84,100000,F,11
4267,Nancy,Lehman,2528 Duffy Street,2634403363,7.80338E+15,53,100000,F,11
4268,James,Brown,1634 Margaret Street,9044879639,6.5866E+15,79,80000,M,11
4269,Kimberly,Kelly,1279 Francis Mine,4213134234,7.29941E+15,31,40000,F,11
4270,Willie,Rogers,3348 Commerce Boulevard,8000234950,9.36796E+15,76,60000,M,11
4271,Frank,Johnson,4525 Gordon Street,9903412878,2.931E+15,78,80000,M,11
4272,Kari,Tisdale,3485 Wright Court,8894287626,5.03137E+15,76,60000,F,11
4273,Martha,Martin,509 Parker Drive,5261579182,5.94327E+15,90,100000,F,11
4274,Natalie,Norton,4923 Havanna Street,6601060886,7.90215E+15,60,60000,F,11
4275,Larry,Kellett,502 Russell Street,2280359623,8.01031E+15,75,60000,M,11
4276,James,Hughes,2623 Colony Street,6440106418,4.68326E+15,36,60000,M,11
4277,Kenneth,Green,3069 Southside Lane,1768026122,3.39142E+15,64,20000,M,11
4278,Maria,Luna,3263 Vineyard Drive,9800007631,3.58793E+15,36,40000,F,11
4279,Leonard,Olsen,2491 Carriage Lane,7682446864,1.35546E+15,64,40000,M,11
4280,Lillie,Estep,3922 Waldeck Street,5515919790,2.24454E+15,54,40000,F,11
4281,Joseph,Cook,2749 Brooklyn Street,8795347159,6.63674E+15,58,60000,M,11
4282,Rachel,Rowe,4506 Jail Drive,3884149908,7.55665E+15,81,80000,F,11
4283,Pauline,McDaniel,4676 Arrowood Drive,2189518786,1.71256E+15,29,20000,F,11
4284,Robert,Mask,3698 Traders Alley,4324868469,7.76532E+15,21,20000,M,11
4285,Jennifer,Forster,2081 Thompson Street,9767223593,5.83456E+15,61,60000,F,11
4286,Terri,Daigle,2211 Edgewood Avenue,2316727611,8.48913E+15,36,60000,F,11
4287,William,Youngblood,2485 Straford Park,7909001233,8.63794E+15,87,40000,M,11
4288,Gregory,Heyman,966 Ashford Drive,9088142326,2.71356E+15,53,40000,M,11
4289,James,Cooper,1364 Spinnaker Lane,2454326731,4.42239E+15,82,40000,M,11
4290,Laveta,Placencia,4081 Yorkshire Circle,6348056491,8.5373E+15,68,60000,F,11
4291,Leo,Tinsley,4870 Bridge Avenue,2136250999,2.65229E+15,89,60000,M,11
4292,Hung,Johnson,390 Elliot Avenue,3282975609,7.94544E+15,79,20000,M,11
4293,Lois,Payne,1416 Johnstown Road,2666273320,1.71608E+15,87,60000,F,11
4294,John,Moats,2843 Pallet Street,1951034513,4.44958E+15,21,60000,M,11
4295,Patty,Reid,3992 River Road,8201375355,7.73248E+15,48,60000,F,11
4296,Gregorio,Bell,496 Vernon Street,4385452296,7.11093E+15,45,20000,M,11
4297,Carl,Rodman,632 Glen Street,7643980328,7.28941E+15,74,20000,M,11
4298,Booker,Booker,1279 Willow Oaks Lane,4614236049,9.90437E+15,57,40000,M,11
4299,Morris,Jess,3676 Simpson Street,2468885770,4.51723E+15,57,40000,M,11
4300,Dianne,Luna,3162 Oliver Street,8850900213,7.71147E+15,84,20000,F,11
4301,Stefanie,Nations,2919 Angus Road,7203216885,9.90238E+15,28,100000,F,11
4302,Earl,Hardy,4885 Laurel Lee,7975395197,5.65794E+15,58,40000,M,11
4303,Margarito,Morris,1069 Briarwood Drive,2086094918,4.42635E+15,32,20000,M,11
4304,Janice,Mullins,3477 Parrill Court,9681054347,1.04613E+15,55,40000,F,11
4305,Brian,Penn,2107 Clark Street,8506342771,2.99606E+15,50,20000,M,11
4306,Glenda,Guthrie,1921 Brookview Drive,3405685109,8.82593E+15,36,20000,F,11
4307,Claire,Abdallah,1246 Spirit Drive,6172315776,6.51639E+15,45,60000,F,11
4308,Alice,Scherr,3790 Eden Drive,4090877773,6.6953E+15,71,20000,F,11
4309,Linda,Rich,4255 Hickman Street,3712569592,3.77174E+15,83,20000,F,11
4310,Donald,Ruiz,2003 Michael Street,8301448544,9.72127E+15,56,60000,M,11
4311,Mary,Bowlin,4696 Fulton Street,2607594047,8.8982E+15,38,20000,F,11
4312,Jack,Schrom,2741 Bruce Street,3812735732,7.21222E+15,20,20000,M,11
4313,Richard,Carmichael,1361 Terry Lane,8283447326,2.55888E+15,50,80000,M,11
4314,Sam,Branco,4302 Ashcraft Court,1461300966,7.28827E+15,71,20000,M,11
4315,Patricia,George,412 White Oak Drive,5537120666,3.33652E+15,86,60000,F,11
4316,Donna,Steil,614 Elkview Drive,8091390314,3.54787E+15,49,60000,F,11
4317,Jason,Ambrose,991 Todds Lane,7383910748,6.80339E+15,90,60000,M,11
4318,Katelyn,Harkness,1862 Clifford Street,2279804640,9.66337E+15,89,80000,F,11
4319,Sharon,Vercher,3168 Rainbow Road,5080304990,9.2381E+15,35,60000,F,11
4320,Nancy,Bonaparte,115 Walkers Ridge Way,6107544741,1.45349E+15,33,100000,F,11
4321,Dennis,Duarte,2127 Holly Street,2900645331,2.71151E+15,65,60000,M,11
4322,Brenda,Montemayor,1874 Armbrester Drive,4472708482,8.62031E+15,40,40000,F,11
4323,Cynthia,Johnson,3838 Callison Lane,5632064076,8.31369E+15,38,100000,F,11
4324,Richard,Streeter,1632 Highland View Drive,1743897598,5.94234E+15,78,100000,M,11
4325,David,Orth,3774 Shadowmar Drive,6194382142,4.73824E+15,44,40000,M,11
4326,Robert,Shepherd,405 Rinehart Road,2440036776,5.54552E+15,69,100000,M,11
4327,Kathy,Culver,1799 Summit Street,4514154089,3.27636E+15,43,60000,F,11
4328,Marissa,McGuinness,1909 Woodhill Avenue,7321782279,7.47962E+15,65,40000,F,11
4329,Mary,Clark,2393 Layman Avenue,7533765811,4.64922E+15,77,80000,F,11
4330,David,Cullen,478 Gateway Avenue,8972056835,6.33104E+15,61,40000,M,11
4331,Debra,Pearson,157 Kennedy Court,5372526532,3.84997E+15,28,20000,F,11
4332,Dean,Jordan,855 Pleasant Hill Road,5160617331,7.08134E+15,65,100000,M,11
4333,Miguel,Glover,2103 Fannie Street,6316222094,9.72261E+15,21,20000,M,11
4334,Carroll,Taylor,567 Ray Court,4289335805,4.01717E+15,80,60000,M,11
4335,Herbert,Dillard,4881 Blair Court,6443886459,9.0817E+15,41,20000,M,11
4336,Martin,Banks,4533 Emily Drive,4305916085,2.85245E+15,43,20000,M,11
4337,James,Sharp,4351 Farnum Road,8610890128,5.67345E+15,47,60000,M,11
4338,Walter,Leonhardt,1768 Center Avenue,8041567992,2.16268E+15,50,60000,M,11
4339,Chanda,Perry,1304 Brentwood Drive,5000358917,2.28577E+15,76,20000,F,11
4340,Maria,Boyer,3055 Pride Avenue,2787716766,9.87534E+15,40,100000,F,11
4341,Richard,Minor,4026 Park Street,5960869214,2.12514E+15,75,100000,M,11
4342,Virginia,Murry,3263 Davis Avenue,3858992895,3.37528E+15,69,60000,F,11
4343,Josephine,Brandon,3575 Byrd Lane,3587037805,2.00962E+15,67,100000,F,11
4344,William,Hawk,583 Pooh Bear Lane,4036128807,7.8121E+15,59,100000,M,11
4345,Kelli,Miller,3047 Buck Drive,4826177148,5.7919E+15,48,20000,F,11
4346,Kenneth,Young,485 Sunny Day Drive,3765280745,8.65721E+15,23,40000,M,11
4347,Aimee,Jones,598 Roane Avenue,3043267679,8.61774E+15,57,60000,F,11
4348,Richard,Kelly,4914 Collins Street,2858393016,4.50704E+15,58,40000,M,11
4349,Angela,Jackson,178 Buckhannan Avenue,7414482118,3.82307E+15,20,20000,F,11
4350,Edward,Duncan,722 Mcwhorter Road,6367558829,2.00572E+15,50,20000,M,11
4351,Jason,Macleod,572 Westwood Avenue,5459196379,4.27908E+15,46,80000,M,11
4352,Jerry,Davis,2812 Big Indian,4023718930,8.70169E+15,33,40000,M,11
4353,Craig,Guevara,4977 Southern Street,3354324310,8.29768E+15,70,40000,M,11
4354,Vicki,Spinks,2917 New Street,1153331965,9.47977E+15,57,80000,F,11
4355,Russell,Yu,657 Riverside Drive,7518431111,9.48336E+15,44,60000,M,11
4356,Joseph,Stump,3244 Nelm Street,8243516195,9.34512E+15,66,60000,M,11
4357,Tom,Thomas,2921 Charack Road,7493361954,7.88434E+15,84,100000,M,11
4358,Forrest,Glover,1388 Columbia Boulevard,2750744560,3.40051E+15,39,100000,M,11
4359,Esperanza,Oleary,3702 Arbutus Drive,5256580986,5.44744E+15,54,100000,F,11
4360,Latoya,Kilpatrick,4498 Flint Street,1250550642,1.66355E+15,22,80000,F,11
4361,Pauline,Briggs,877 Valley Drive,7150208279,4.96952E+15,53,80000,F,11
4362,Lucy,Ferebee,2397 C Street,1382280796,7.73232E+15,61,80000,F,11
4363,Erika,Smith,1739 Gladwell Street,9572196521,6.28592E+15,49,60000,F,11
4364,John,Putnam,2068 Deans Lane,5891593078,8.9276E+15,60,20000,M,11
4365,Robert,Mahoney,2798 Farm Meadow Drive,2438025535,6.24535E+15,66,40000,M,11
4366,Earlene,Wilson,1626 Sarah Drive,8035144416,1.82258E+15,67,40000,F,11
4367,Leonard,Webb,1309 McDowell Street,3430798351,4.91859E+15,38,40000,M,11
4368,Leslie,Suarez,1018 Wildrose Lane,2948430414,3.46504E+15,22,40000,F,11
4369,Jake,Ritchie,599 Hall Street,4577508721,5.50058E+15,44,60000,M,11
4370,Margaret,Dantzler,4556 Turnpike Drive,8896636491,5.33786E+15,59,80000,F,11
4371,Lillie,Smith,2859 Duck Creek Road,1722240671,5.60692E+15,25,40000,F,11
4372,Frank,Maness,2954 Hinkle Deegan Lake Road,8561322591,7.03146E+15,26,80000,M,11
4373,Rita,Morris,4087 Fowler Avenue,8330986957,1.78011E+15,42,40000,F,11
4374,Eloise,Gomez,2666 Eagle Street,6770946523,9.75449E+15,44,20000,F,11
4375,Kimberly,Weldy,25 Stout Street,6492671491,3.60129E+15,58,20000,F,11
4376,Jacqueline,Beauchamp,1862 Jody Road,2113070921,4.81784E+15,56,20000,F,11
4377,Keith,Sanborn,2555 Pointe Lane,1271268439,3.37296E+15,50,40000,M,11
4378,Shaunda,Solomon,1269 Liberty Street,8468468270,8.40539E+15,58,20000,F,11
4379,Michael,Payne,1367 Ross Street,6017478677,5.82938E+15,28,80000,M,11
4380,Patricia,Criswell,625 Black Stallion Road,4826240897,5.50245E+15,68,40000,F,11
4381,Kenneth,Freeman,3329 Diamond Cove,3381372619,7.17225E+15,88,40000,M,11
4382,Robert,Wilson,746 Hill Croft Farm Road,7425439021,1.3653E+15,34,20000,M,11
4383,Chris,Pons,3038 Catherine Drive,4623123318,8.8574E+15,46,100000,M,11
4384,Rafael,Newsome,1475 Clark Street,9668059866,7.02566E+15,19,20000,M,11
4385,Donna,Foote,2003 Gladwell Street,7980238910,3.79782E+15,74,80000,F,11
4386,Eva,Haley,3006 Clarence Court,6579994422,9.02827E+15,87,100000,F,11
4387,Carrie,Johnson,985 Five Points,9057075786,9.31479E+15,57,80000,F,11
4388,Angela,Garner,2205 Dark Hollow Road,8361555939,5.86892E+15,46,80000,F,11
4389,Chester,Eaton,4686 Copperhead Road,7197473748,1.45999E+15,53,100000,M,11
4390,Christopher,Henson,3992 Blair Court,5729163445,6.09874E+15,53,40000,M,11
4391,Jeannine,Keller,3887 Brookside Drive,7669817452,8.41998E+15,90,20000,F,11
4392,Robert,Hogle,1751 Red Hawk Road,7784895187,9.30476E+15,60,100000,M,11
4393,Gina,McKnight,907 Lawman Avenue,4812192601,5.47513E+15,19,80000,F,11
4394,George,Brown,1952 Franklin Avenue,7258893333,9.80368E+15,86,80000,M,11
4395,Mark,Brunson,2813 Fancher Drive,2665717193,3.80434E+15,75,20000,M,11
4396,Ryan,Robles,1822 Poplar Chase Lane,2263118245,5.75144E+15,40,20000,M,11
4397,Courtney,Garcia,4815 Barnes Street,5473219555,5.90764E+15,68,100000,F,11
4398,Fred,Jackson,1650 Edgewood Road,9617752919,7.75199E+15,41,100000,M,11
4399,Robert,Aiello,3636 Lewis Street,4112704324,5.09652E+15,68,100000,M,11
4400,Melvin,Holt,81 Goldie Lane,9879401487,1.28349E+15,82,20000,M,11
4401,Loretta,Terry,2624 Ridge Road,9444439406,6.29936E+15,37,80000,F,11
4402,James,Burgett,1749 Oak Lane,9339065389,1.05465E+15,72,100000,M,11
